factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
a101_volume_low_alpha_min_84_120,xs_rank_mom_accel,alpha101_curated_volume_price_regression,cross_sectional_normalized,False,0.006544,0.006544,0.00194,321216,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rev_1h,alpha101_curated_volume_crowding,reversal,False,0.005923,0.005923,-0.000162,336321,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,funding_rate_change_24h,alpha101_curated_volume_price_regression,funding_rate,False,-0.005707,0.005707,2.2e-05,258686,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,rsi_14h,alpha101_curated_volume_regime,technical,False,-0.005496,0.005496,-0.002154,324144,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,mom_vol_adjusted_20h,alpha101_curated_volume_price_regression,momentum,False,-0.00548,0.00548,-0.00236,321426,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,up_down_vol_ratio_20h,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,0.005418,0.005418,0.02263,321818,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,xs_rank_ret_1h,alpha101_curated_volume_regime,cross_sectional_normalized,False,0.004985,0.004985,0.000488,336321,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,bb_zscore_20h,alpha101_curated_volume_crowding,technical,False,0.004656,0.004656,0.001886,323419,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,trend_efficiency_24h,alpha101_curated_volume_price_regression,trend_quality,False,-0.004213,0.004213,-0.000222,321608,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,price_pos_120h,alpha101_curated_volume_price_regression,price_position,False,0.00393,0.00393,0.001994,333589,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,wq101_alpha53,alpha101_curated_volume_price_regression,wq101,False,-0.003714,0.003714,-0.000112,328952,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,ma_gap_20_80,alpha101_curated_volume_crowding,trend_ma,False,-0.003564,0.003564,-0.007224,320686,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,wq101_alpha101,alpha101_curated_volume_price_regression,wq101,False,0.003225,0.003225,-0.000408,322264,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,rev_10h,alpha101_curated_volume_price_regression,reversal,False,-0.003142,0.003142,0.005954,321846,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,mom_10h,alpha101_curated_volume_price_regression,momentum,False,0.003142,0.003142,-0.005954,321846,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rsi_14h,alpha101_curated_volume_crowding,technical,False,0.002984,0.002984,0.001554,324144,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,ksft_5h,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,-0.002978,0.002978,0.000193,322055,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,taker_buy_delta_5h,alpha101_curated_volume_price_regression,taker_imbalance,False,0.002074,0.002074,0.000107,76019,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,rev_24h,alpha101_curated_volume_regime,reversal,False,-0.001935,0.001935,0.002505,323612,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,ma_gap_5_20,alpha101_curated_volume_price_regression,trend_ma,False,-0.001576,0.001576,-0.003285,321818,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,taker_buy_delta_5h,alpha101_curated_volume_price_regression,taker_imbalance,False,0.001327,0.001327,0.000162,267218,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,funding_rate_zscore_80h,alpha101_curated_volume_price_regression,funding_rate,False,-0.001312,0.001312,0.004268,14748,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,bb_zscore_20h,alpha101_curated_volume_regime,technical,False,-0.001189,0.001189,-0.002371,323419,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,taker_buy_delta_5h,alpha101_curated_volume_crowding,taker_imbalance,False,-0.001065,0.001065,4.3e-05,77734,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,bb_zscore_20h,alpha101_curated_volume_price_regression,technical,False,0.000914,0.000914,0.001984,321818,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,taker_buy_delta_5h,alpha101_curated_volume_regime,taker_imbalance,False,-0.000798,0.000798,-0.000665,77734,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,taker_buy_ratio_20h,alpha101_curated_volume_crowding,taker_imbalance,False,0.00079,0.00079,-0.027887,268389,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_vol_xs_z_product_112h,ma_gap_10_40,alpha101_curated_volume_regime,trend_ma,False,0.000724,0.000724,-0.00279,322814,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,taker_buy_zscore_20h,alpha101_curated_volume_price_regression,taker_imbalance,False,0.000357,0.000357,-0.000907,266847,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,bb_zscore_20h,alpha101_curated_volume_price_regression,technical,False,-6.2e-05,6.2e-05,-0.000949,329333,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,a101_volume_low_alpha_min_84_120,alpha101_curated_volume_crowding,alpha101_curated_volume_price_regression,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_intake
a101_vol_xs_z_product_112h,a101_volume_low_alpha_min_84_120,alpha101_curated_volume_regime,alpha101_curated_volume_price_regression,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_intake
a101_volume_low_alpha_min_84_120,a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,alpha101_curated_volume_price_regression,True,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_intake
a101_volume_xs_z_mean_neg_112h,mom_20h,alpha101_curated_volume_crowding,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,mom_20h,alpha101_curated_volume_regime,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,mom_20h,alpha101_curated_volume_price_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,reversal_5h,alpha101_curated_volume_crowding,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,reversal_5h,alpha101_curated_volume_regime,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,reversal_5h,alpha101_curated_volume_price_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,volatility_20h,alpha101_curated_volume_crowding,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,volatility_20h,alpha101_curated_volume_regime,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,volatility_20h,alpha101_curated_volume_price_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,wq101_alpha101,alpha101_curated_volume_crowding,wq101,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,wq101_alpha101,alpha101_curated_volume_regime,wq101,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,wq101_alpha101,alpha101_curated_volume_price_regression,wq101,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,wq101_alpha12,alpha101_curated_volume_price_regression,wq101,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,q158_high_low_range,alpha101_curated_volume_crowding,alpha158,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,q158_high_low_range,alpha101_curated_volume_regime,alpha158,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,q158_high_low_range,alpha101_curated_volume_price_regression,alpha158,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,wvma_20h,alpha101_curated_volume_crowding,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,wvma_20h,alpha101_curated_volume_regime,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,wvma_20h,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,vol_ret_corr_20h,alpha101_curated_volume_crowding,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,vol_ret_corr_20h,alpha101_curated_volume_regime,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,vol_ret_corr_20h,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,intraday_ret,alpha101_curated_volume_crowding,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,intraday_ret,alpha101_curated_volume_regime,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,intraday_ret,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,klow_close,alpha101_curated_volume_crowding,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,klow_close,alpha101_curated_volume_regime,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,klow_close,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,ksft_5h,alpha101_curated_volume_crowding,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,ksft_5h,alpha101_curated_volume_regime,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,ksft_5h,alpha101_curated_volume_price_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,tech_macd,alpha101_curated_volume_crowding,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,tech_macd,alpha101_curated_volume_regime,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,tech_macd,alpha101_curated_volume_price_regression,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,mom_5h,alpha101_curated_volume_crowding,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,mom_5h,alpha101_curated_volume_regime,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,mom_5h,alpha101_curated_volume_price_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,mom_10h,alpha101_curated_volume_crowding,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,mom_10h,alpha101_curated_volume_regime,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,mom_10h,alpha101_curated_volume_price_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,mom_40h,alpha101_curated_volume_crowding,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,mom_40h,alpha101_curated_volume_regime,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,mom_40h,alpha101_curated_volume_price_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rev_3h,alpha101_curated_volume_crowding,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,rev_3h,alpha101_curated_volume_regime,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,rev_3h,alpha101_curated_volume_price_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,rev_3h,alpha101_curated_volume_price_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rev_10h,alpha101_curated_volume_crowding,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,rev_10h,alpha101_curated_volume_regime,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,rev_10h,alpha101_curated_volume_price_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,vol_5h,alpha101_curated_volume_crowding,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,vol_5h,alpha101_curated_volume_regime,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,vol_5h,alpha101_curated_volume_price_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,vol_40h,alpha101_curated_volume_crowding,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,vol_40h,alpha101_curated_volume_regime,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,vol_40h,alpha101_curated_volume_price_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,vol_ratio_5_20,alpha101_curated_volume_crowding,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,vol_ratio_5_20,alpha101_curated_volume_regime,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,vol_ratio_5_20,alpha101_curated_volume_price_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,range_1h,alpha101_curated_volume_crowding,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,range_1h,alpha101_curated_volume_regime,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,range_1h,alpha101_curated_volume_price_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,range_4h,alpha101_curated_volume_crowding,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,range_4h,alpha101_curated_volume_regime,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,range_4h,alpha101_curated_volume_price_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,range_4h,alpha101_curated_volume_price_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,range_24h,alpha101_curated_volume_crowding,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,range_24h,alpha101_curated_volume_regime,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,range_24h,alpha101_curated_volume_price_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,range_24h,alpha101_curated_volume_price_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,price_pos_24h,alpha101_curated_volume_crowding,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,price_pos_24h,alpha101_curated_volume_regime,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,price_pos_24h,alpha101_curated_volume_price_regression,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,price_pos_24h,alpha101_curated_volume_price_regression,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,price_pos_72h,alpha101_curated_volume_price_regression,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,vol_zscore_48h,alpha101_curated_volume_crowding,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,vol_zscore_48h,alpha101_curated_volume_regime,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,vol_zscore_48h,alpha101_curated_volume_price_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,vol_zscore_48h,alpha101_curated_volume_price_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,qvol_zscore_48h,alpha101_curated_volume_crowding,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,qvol_zscore_48h,alpha101_curated_volume_regime,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,qvol_zscore_48h,alpha101_curated_volume_price_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,qvol_zscore_48h,alpha101_curated_volume_price_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,breakout_dist_48h,alpha101_curated_volume_crowding,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,breakout_dist_48h,alpha101_curated_volume_regime,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,breakout_dist_48h,alpha101_curated_volume_price_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,breakout_dist_48h,alpha101_curated_volume_price_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,candle_body,alpha101_curated_volume_crowding,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,candle_body,alpha101_curated_volume_regime,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,candle_body,alpha101_curated_volume_price_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,candle_wick_upper,alpha101_curated_volume_crowding,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,candle_wick_upper,alpha101_curated_volume_regime,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,candle_wick_upper,alpha101_curated_volume_price_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,candle_wick_lower,alpha101_curated_volume_crowding,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,candle_wick_lower,alpha101_curated_volume_regime,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,candle_wick_lower,alpha101_curated_volume_price_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,xs_rank_ret_1h,alpha101_curated_volume_price_regression,cross_sectional_normalized,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,ema_12_26_gap,alpha101_curated_volume_crowding,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,ema_12_26_gap,alpha101_curated_volume_regime,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,ema_12_26_gap,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rsi_7h,alpha101_curated_volume_crowding,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,rsi_7h,alpha101_curated_volume_regime,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,rsi_7h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,rsi_7h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,rsi_28h,alpha101_curated_volume_crowding,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,rsi_28h,alpha101_curated_volume_regime,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,rsi_28h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,rsi_28h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,williams_r_14h,alpha101_curated_volume_crowding,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_vol_xs_z_product_112h,williams_r_14h,alpha101_curated_volume_regime,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_low_alpha_min_84_120,williams_r_14h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_high_alpha_min_84_84,williams_r_14h,alpha101_curated_volume_price_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_xs_z_mean_neg_112h,downside_vol_20h,alpha101_curated_volume_crowding,realized_skew_kurtosis,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
